carries,conquest_epoch
Add,3538.0
Subtract,2542.0
Multiply,5364.0
Divide,2252.0
Modulo,4580.0
Add,3292.0
Subtract,2444.0
Multiply,5867.0
Divide,2473.0
Modulo,4820.0
Add,4405.0
Subtract,2529.0
Multiply,6290.0
Divide,2403.0
Modulo,5529.0
Add,2855.0
Subtract,2608.0
Multiply,5681.0
Divide,2601.0
Modulo,4519.0
Add,3548.0
Subtract,2280.0
Multiply,6202.0
Divide,2350.0
Modulo,4572.0
Add,4255.0
Subtract,2650.0
Multiply,5807.0
Divide,2333.0
Modulo,5040.0
Add,4035.0
Subtract,2616.0
Multiply,6237.0
Divide,2453.0
Modulo,4633.0
Add,3360.0
Subtract,2363.0
Multiply,6128.0
Divide,2547.0
Modulo,4573.0
Add,2821.0
Subtract,3073.0
Multiply,6575.0
Divide,2434.0
Modulo,4930.0
Add,2841.0
Subtract,2730.0
Multiply,6588.0
Divide,2647.0
Modulo,4238.0
Add,3071.0
Subtract,2564.0
Multiply,5514.0
Divide,2577.0
Modulo,5164.0
